operationNumber, size, height, averageNodeDepth, timeForOperation, operationType
2965, 807, 11, 11.567534, 0.011000, remove
2970, 806, 11, 11.579404, 0.008000, search
2975, 805, 11, 11.580124, 0.011000, remove
2980, 807, 11, 11.591078, 0.007000, search
2985, 807, 11, 11.594796, 0.011000, remove
2990, 806, 11, 11.610422, 0.008000, search
2995, 801, 11, 11.627965, 0.006000, search
3000, 803, 11, 11.625156, 0.012000, insert
3005, 802, 11, 11.627182, 0.011000, remove
3010, 798, 11, 11.632832, 0.010000, remove
3015, 797, 11, 11.636136, 0.012000, insert
3020, 797, 11, 11.637390, 0.010000, remove
3025, 798, 11, 11.634085, 0.011000, insert
3030, 799, 11, 11.633292, 0.011000, insert
3035, 800, 11, 11.635000, 0.011000, remove
3040, 799, 11, 11.639549, 0.011000, remove
3045, 797, 11, 11.653701, 0.007000, search
3050, 795, 11, 11.657862, 0.008000, insert
3055, 794, 11, 11.659950, 0.011000, remove
3060, 792, 11, 11.676768, 0.008000, search
3065, 788, 11, 11.680203, 0.011000, remove
3070, 785, 11, 11.700637, 0.008000, search
3075, 783, 11, 11.717752, 0.008000, search
3080, 781, 11, 11.719590, 0.011000, remove
3085, 783, 11, 11.730524, 0.008000, search
3090, 783, 11, 11.730524, 0.012000, insert
3095, 780, 11, 11.733333, 0.008000, remove
3100, 782, 11, 11.728900, 0.010000, remove
3105, 783, 11, 11.739464, 0.009000, search
3110, 784, 11, 11.752551, 0.009000, search
3115, 783, 11, 11.770115, 0.008000, search
3120, 781, 11, 11.770807, 0.012000, insert
3125, 781, 11, 11.782330, 0.009000, search
3130, 780, 11, 11.784615, 0.011000, remove
3135, 777, 11, 11.801802, 0.008000, search
3140, 777, 11, 11.814672, 0.008000, search
3145, 776, 11, 11.815722, 0.012000, insert
3150, 775, 11, 11.821935, 0.011000, remove
3155, 773, 11, 11.822768, 0.012000, remove
3160, 772, 11, 11.827720, 0.012000, insert
3165, 772, 11, 11.827720, 0.011000, remove
3170, 768, 11, 11.845052, 0.007000, search
3175, 768, 11, 11.845052, 0.013000, insert
3180, 767, 11, 11.848761, 0.012000, remove
3185, 766, 11, 11.849869, 0.012000, remove
3190, 765, 11, 11.867974, 0.009000, search
3195, 764, 11, 11.867801, 0.010000, remove
3200, 763, 11, 11.865007, 0.013000, remove
3205, 762, 11, 11.879265, 0.005000, search
3210, 759, 11, 11.885375, 0.012000, remove
3215, 755, 11, 11.907285, 0.009000, search
3220, 755, 11, 11.908609, 0.010000, remove
3225, 757, 11, 11.895641, 0.011000, insert
3230, 756, 11, 11.895503, 0.012000, remove
3235, 760, 11, 11.890789, 0.012000, insert
3240, 759, 11, 11.906456, 0.009000, search
3245, 761, 11, 11.917214, 0.009000, search
3250, 760, 11, 11.931579, 0.007000, search
3255, 760, 11, 11.935526, 0.011000, remove
3260, 758, 11, 11.940633, 0.013000, remove
3265, 755, 11, 11.960265, 0.009000, search
3270, 754, 11, 11.964191, 0.007000, remove
3275, 753, 11, 11.966799, 0.008000, insert
3280, 757, 11, 11.960370, 0.008000, insert
3285, 756, 11, 11.976190, 0.008000, search
3290, 756, 11, 11.989418, 0.008000, search
3295, 756, 11, 11.986772, 0.012000, insert
3300, 755, 11, 11.984106, 0.013000, insert
3305, 754, 11, 11.988064, 0.014000, insert
3310, 753, 11, 11.990704, 0.012000, remove
3315, 756, 11, 11.985450, 0.012000, insert
3320, 757, 11, 11.981506, 0.012000, insert
3325, 754, 11, 11.988064, 0.010000, remove
3330, 757, 11, 11.996037, 0.009000, search
3335, 757, 11, 11.996037, 0.011000, remove
3340, 758, 11, 11.997361, 0.012000, remove
3345, 754, 11, 12.007958, 0.010000, remove
3350, 753, 11, 12.030544, 0.010000, search
3355, 753, 11, 12.031873, 0.005000, insert
3360, 753, 11, 12.046481, 0.002000, search
3365, 752, 11, 12.047872, 0.003000, remove
3370, 752, 11, 12.049202, 0.004000, remove
3375, 754, 11, 12.058355, 0.003000, search
3380, 753, 11, 12.075697, 0.003000, search
3385, 754, 11, 12.076923, 0.005000, insert
3390, 753, 11, 12.092961, 0.003000, search
3395, 749, 11, 12.105474, 0.005000, remove
3400, 748, 11, 12.104278, 0.005000, insert
3405, 745, 11, 12.108725, 0.003000, remove
3410, 745, 11, 12.120805, 0.002000, search
3415, 741, 11, 12.133603, 0.003000, remove
3420, 744, 11, 12.129032, 0.003000, insert
3425, 742, 11, 12.132075, 0.006000, insert
3430, 740, 11, 12.129730, 0.005000, remove
3435, 739, 11, 12.144790, 0.003000, search
3440, 735, 11, 12.153741, 0.005000, remove
3445, 737, 11, 12.151967, 0.004000, insert
3450, 736, 11, 12.171196, 0.002000, search
3455, 736, 11, 12.184783, 0.002000, search
3460, 734, 11, 12.186649, 0.003000, remove
3465, 733, 11, 12.189632, 0.004000, remove
3470, 736, 11, 12.183424, 0.003000, insert
3475, 739, 11, 12.175913, 0.003000, insert
3480, 741, 11, 12.172740, 0.005000, insert
3485, 741, 11, 12.184885, 0.002000, search
3490, 742, 11, 12.184636, 0.002000, insert
3495, 739, 11, 12.192152, 0.002000, remove
3500, 743, 11, 12.180350, 0.005000, insert
3505, 741, 11, 12.183536, 0.004000, insert
3510, 741, 11, 12.183536, 0.005000, insert
3515, 744, 11, 12.176075, 0.004000, insert
3520, 746, 11, 12.175603, 0.005000, insert
3525, 748, 11, 12.173797, 0.003000, insert
3530, 747, 11, 12.192771, 0.004000, search
3535, 748, 11, 12.193850, 0.006000, insert
3540, 750, 11, 12.188000, 0.006000, insert
3545, 753, 11, 12.180611, 0.006000, insert
3550, 751, 11, 12.199734, 0.004000, search
3555, 748, 11, 12.216578, 0.003000, search
3560, 745, 11, 12.241611, 0.004000, search
3565, 743, 11, 12.243607, 0.006000, remove
3570, 743, 11, 12.240915, 0.006000, insert
3575, 740, 11, 12.243243, 0.002000, remove
3580, 743, 11, 12.239569, 0.007000, insert
3585, 746, 11, 12.230563, 0.003000, insert
3590, 746, 11, 12.230563, 0.006000, insert
3595, 743, 11, 12.253028, 0.002000, search
3600, 742, 11, 12.257412, 0.003000, insert
3605, 742, 11, 12.272237, 0.004000, search
3610, 742, 11, 12.272237, 0.003000, insert
3615, 742, 11, 12.280323, 0.005000, search
3620, 738, 11, 12.288618, 0.003000, remove
3625, 737, 11, 12.289009, 0.007000, insert
3630, 737, 11, 12.303935, 0.003000, search
3635, 735, 11, 12.310204, 0.003000, remove
3640, 738, 11, 12.304878, 0.006000, insert
3645, 734, 11, 12.313351, 0.003000, remove
3650, 735, 11, 12.307483, 0.003000, insert
3655, 735, 11, 12.311565, 0.003000, remove
3660, 734, 11, 12.328338, 0.002000, search
3665, 733, 11, 12.332879, 0.004000, remove
3670, 730, 11, 12.353425, 0.004000, search
3675, 731, 11, 12.351573, 0.006000, insert
3680, 731, 11, 12.366621, 0.005000, search
3685, 731, 11, 12.365253, 0.007000, insert
3690, 727, 11, 12.392022, 0.005000, search
3695, 729, 11, 12.386831, 0.007000, insert
3700, 728, 11, 12.403846, 0.002000, search
3705, 729, 11, 12.415638, 0.004000, search
3710, 732, 11, 12.407104, 0.005000, remove
3715, 734, 11, 12.401907, 0.007000, insert
3720, 733, 11, 12.403820, 0.006000, remove
3725, 732, 11, 12.422131, 0.003000, search
3730, 731, 11, 12.440492, 0.004000, search
3735, 730, 11, 12.442466, 0.006000, remove
3740, 733, 11, 12.431105, 0.007000, insert
3745, 734, 11, 12.425068, 0.006000, remove
3750, 735, 11, 12.438095, 0.003000, search
3755, 733, 11, 12.444748, 0.006000, remove
3760, 730, 11, 12.452055, 0.006000, remove
3765, 730, 11, 12.453425, 0.006000, remove
3770, 729, 11, 12.471879, 0.002000, search
3775, 730, 11, 12.472603, 0.006000, insert
3780, 731, 11, 12.467852, 0.007000, insert
3785, 732, 11, 12.468579, 0.006000, remove
3790, 733, 11, 12.466576, 0.003000, insert
3795, 731, 11, 12.463748, 0.004000, remove
3800, 733, 11, 12.461119, 0.003000, insert
3805, 729, 11, 12.471879, 0.004000, remove
3810, 732, 11, 12.463115, 0.007000, insert
3815, 732, 11, 12.463115, 0.003000, remove
3820, 735, 11, 12.457143, 0.006000, insert
3825, 736, 11, 12.452446, 0.005000, remove
3830, 734, 11, 12.471390, 0.005000, search
3835, 734, 11, 12.471390, 0.004000, insert
3840, 733, 11, 12.487040, 0.002000, search
3845, 732, 11, 12.486339, 0.004000, remove
3850, 731, 11, 12.485636, 0.003000, remove
3855, 729, 11, 12.491084, 0.017000, remove
3860, 727, 11, 12.481431, 0.007000, insert
3865, 727, 11, 12.482806, 0.008000, insert
3870, 726, 11, 12.484848, 0.006000, remove
3875, 726, 11, 12.500000, 0.004000, search
3880, 723, 11, 12.521438, 0.004000, search
3885, 725, 11, 12.518621, 0.006000, remove
3890, 723, 11, 12.536653, 0.005000, search
3895, 720, 11, 12.558333, 0.004000, search
3900, 718, 11, 12.565460, 0.003000, remove
3905, 720, 11, 12.556944, 0.003000, insert
3910, 717, 11, 12.566248, 0.003000, remove
3915, 716, 11, 12.569832, 0.004000, remove
3920, 716, 11, 12.571229, 0.006000, remove
3925, 714, 11, 12.578431, 0.006000, remove
3930, 716, 11, 12.586592, 0.005000, search
3935, 717, 11, 12.599721, 0.004000, search
3940, 718, 11, 12.612813, 0.004000, search
3945, 722, 11, 12.603878, 0.004000, insert
3950, 722, 11, 12.603878, 0.006000, remove
3955, 719, 11, 12.611961, 0.006000, insert
3960, 718, 11, 12.614206, 0.003000, remove
3965, 718, 11, 12.614206, 0.006000, remove
3970, 719, 11, 12.613352, 0.004000, insert
3975, 719, 11, 12.624478, 0.004000, search
3980, 718, 11, 12.643454, 0.002000, search
3985, 718, 11, 12.643454, 0.004000, remove
3990, 716, 11, 12.664804, 0.002000, search
3995, 714, 11, 12.686275, 0.003000, search
4000, 714, 11, 12.701681, 0.004000, search
4005, 714, 11, 12.701681, 0.006000, insert
4010, 713, 11, 12.722300, 0.005000, search
4015, 713, 11, 12.722300, 0.006000, insert
4020, 716, 11, 12.713687, 0.004000, insert
4025, 715, 11, 12.717483, 0.003000, remove
4030, 713, 11, 12.739130, 0.004000, search
4035, 712, 11, 12.741573, 0.003000, remove
4040, 713, 11, 12.739130, 0.007000, insert
4045, 711, 11, 12.762307, 0.003000, search
4050, 709, 11, 12.772920, 0.002000, search
4055, 710, 11, 12.767606, 0.006000, remove
4060, 712, 11, 12.758427, 0.004000, insert
4065, 710, 11, 12.778873, 0.004000, search
4070, 709, 11, 12.777151, 0.004000, remove
4075, 709, 11, 12.777151, 0.006000, remove
4080, 709, 11, 12.778561, 0.004000, insert
4085, 709, 11, 12.794076, 0.004000, search
4090, 707, 11, 12.814710, 0.003000, search
4095, 706, 11, 12.820113, 0.007000, insert
4100, 706, 11, 12.814448, 0.004000, remove
4105, 704, 11, 12.815341, 0.006000, remove
4110, 706, 11, 12.808782, 0.003000, insert
4115, 708, 11, 12.803672, 0.006000, insert
4120, 706, 11, 12.825779, 0.004000, search
4125, 705, 11, 12.828369, 0.007000, remove
4130, 702, 11, 12.854701, 0.004000, search
4135, 702, 11, 12.871795, 0.002000, search
4140, 702, 11, 12.870370, 0.003000, remove
4145, 702, 11, 12.886040, 0.004000, search
4150, 702, 11, 12.884615, 0.008000, insert
4155, 699, 11, 12.908441, 0.006000, search
4160, 700, 11, 12.907143, 0.007000, remove
4165, 699, 11, 12.927039, 0.005000, search
4170, 697, 11, 12.949785, 0.005000, search
4175, 700, 11, 12.938571, 0.007000, insert
4180, 699, 11, 12.944206, 0.009000, insert
4185, 697, 11, 12.965567, 0.005000, search
4190, 702, 11, 12.951567, 0.008000, insert
4195, 701, 11, 12.968616, 0.005000, search
4200, 700, 11, 12.987143, 0.006000, search
4205, 698, 11, 12.995702, 0.008000, remove
4210, 697, 11, 13.017217, 0.005000, search
4215, 696, 11, 13.040230, 0.005000, search
4220, 695, 11, 13.034532, 0.008000, insert
4225, 692, 11, 13.046243, 0.008000, remove
4230, 691, 11, 13.065123, 0.006000, search
4235, 690, 11, 13.069565, 0.008000, insert
4240, 688, 11, 13.077035, 0.008000, remove
4245, 686, 11, 13.086006, 0.007000, remove
4250, 684, 11, 13.095029, 0.008000, remove
4255, 683, 11, 13.092240, 0.008000, remove
4260, 681, 11, 13.098385, 0.008000, remove
4265, 679, 11, 13.122239, 0.006000, search
4270, 681, 11, 13.113069, 0.008000, insert
4275, 678, 11, 13.138643, 0.004000, search
4280, 676, 11, 13.144970, 0.008000, remove
4285, 674, 11, 13.166172, 0.005000, search
4290, 673, 11, 13.172363, 0.008000, remove
4295, 673, 11, 13.173848, 0.009000, insert
4300, 671, 11, 13.198212, 0.005000, search
4305, 668, 11, 13.212575, 0.008000, remove
4310, 664, 11, 13.243976, 0.006000, search
4315, 665, 11, 13.240602, 0.008000, insert
4320, 666, 11, 13.237237, 0.005000, insert
4325, 666, 11, 13.235736, 0.008000, remove
4330, 666, 11, 13.253754, 0.006000, search
4335, 665, 11, 13.260150, 0.008000, remove
4340, 664, 11, 13.269578, 0.008000, remove
4345, 667, 11, 13.257871, 0.008000, insert
4350, 670, 11, 13.247761, 0.008000, insert
4355, 670, 11, 13.262687, 0.005000, search
4360, 668, 11, 13.272455, 0.008000, remove
4365, 667, 11, 13.277361, 0.005000, insert
4370, 667, 11, 13.292354, 0.005000, search
4375, 668, 11, 13.287425, 0.008000, insert
4380, 667, 11, 13.293853, 0.008000, remove
4385, 666, 11, 13.297297, 0.009000, insert
4390, 662, 11, 13.330816, 0.005000, search
4395, 661, 11, 13.334342, 0.005000, insert
4400, 663, 11, 13.324284, 0.007000, insert
4405, 663, 11, 13.325792, 0.008000, insert
4410, 661, 11, 13.350983, 0.006000, search
4415, 663, 11, 13.357466, 0.006000, search
4420, 662, 11, 13.374622, 0.005000, search
4425, 659, 11, 13.383915, 0.008000, insert
4430, 658, 11, 13.386018, 0.008000, remove
4435, 660, 11, 13.380303, 0.008000, remove
4440, 660, 11, 13.377273, 0.008000, insert
4445, 661, 11, 13.369138, 0.008000, remove
4450, 658, 11, 13.396657, 0.006000, search
4455, 657, 11, 13.417047, 0.004000, search
4460, 654, 11, 13.446483, 0.006000, search
4465, 656, 11, 13.442073, 0.009000, insert
4470, 655, 11, 13.448855, 0.008000, remove
4475, 653, 11, 13.456355, 0.008000, remove
4480, 655, 11, 13.447328, 0.008000, insert
4485, 651, 11, 13.483871, 0.004000, search
4490, 649, 11, 13.508475, 0.005000, search
4495, 647, 11, 13.517774, 0.008000, remove
4500, 647, 11, 13.511592, 0.005000, remove
4505, 649, 11, 13.502311, 0.004000, insert
4510, 652, 11, 13.487730, 0.005000, insert
4515, 653, 11, 13.485452, 0.008000, insert
4520, 650, 11, 13.498462, 0.008000, remove
4525, 648, 11, 13.506173, 0.007000, remove
4530, 645, 10, 13.503876, 0.009000, remove
4535, 646, 10, 13.496904, 0.007000, insert
4540, 648, 11, 13.490741, 0.008000, insert
4545, 649, 11, 13.483821, 0.008000, remove
4550, 651, 11, 13.474654, 0.008000, insert
4555, 650, 11, 13.478462, 0.008000, remove
4560, 650, 11, 13.476923, 0.008000, remove
4565, 649, 10, 13.480740, 0.008000, insert
4570, 649, 10, 13.480740, 0.009000, insert
4575, 652, 11, 13.470859, 0.008000, insert
4580, 651, 11, 13.490015, 0.005000, search
4585, 652, 11, 13.500000, 0.006000, search
4590, 652, 11, 13.498466, 0.009000, remove
4595, 653, 11, 13.490046, 0.005000, insert
4600, 652, 11, 13.496933, 0.008000, insert
4605, 652, 11, 13.512270, 0.005000, search
4610, 653, 11, 13.506891, 0.009000, remove
4615, 652, 11, 13.510736, 0.008000, insert
4620, 655, 11, 13.496183, 0.008000, insert
4625, 655, 11, 13.512977, 0.005000, search
4630, 654, 11, 13.518349, 0.008000, remove
4635, 651, 11, 13.551459, 0.006000, search
4640, 655, 11, 13.532824, 0.009000, insert
4645, 655, 11, 13.532824, 0.009000, insert
4650, 655, 11, 13.549618, 0.006000, search
4655, 657, 11, 13.541857, 0.008000, remove
4660, 655, 11, 13.566412, 0.006000, search
4665, 654, 11, 13.588685, 0.006000, search
4670, 654, 11, 13.607034, 0.005000, search
4675, 654, 11, 13.607034, 0.007000, remove
4680, 654, 11, 13.622324, 0.004000, search
4685, 656, 11, 13.612805, 0.008000, insert
4690, 653, 11, 13.624809, 0.008000, remove
4695, 654, 11, 13.622324, 0.009000, insert
4700, 656, 11, 13.629573, 0.003000, search
4705, 653, 11, 13.660031, 0.004000, search
4710, 653, 11, 13.660031, 0.007000, remove
4715, 651, 11, 13.671275, 0.008000, remove
4720, 650, 11, 13.692308, 0.006000, search
4725, 652, 11, 13.684049, 0.009000, insert
4730, 652, 11, 13.702454, 0.006000, search
4735, 651, 11, 13.708141, 0.010000, insert
4740, 654, 11, 13.694190, 0.009000, insert
4745, 650, 11, 13.727692, 0.006000, search
4750, 651, 11, 13.737327, 0.006000, search
4755, 653, 11, 13.744257, 0.006000, search
4760, 653, 11, 13.742726, 0.008000, remove
4765, 652, 11, 13.746933, 0.009000, remove
4770, 653, 11, 13.742726, 0.008000, remove
4775, 652, 11, 13.745399, 0.010000, insert
4780, 654, 11, 13.738532, 0.005000, insert
4785, 656, 11, 13.728659, 0.004000, insert
4790, 655, 11, 13.752672, 0.006000, search
4795, 654, 11, 13.773700, 0.006000, search
4800, 652, 11, 13.799080, 0.006000, search
4805, 652, 11, 13.800613, 0.008000, remove
4810, 650, 11, 13.810769, 0.010000, insert
4815, 649, 11, 13.813559, 0.009000, remove
4820, 646, 11, 13.829721, 0.008000, remove
4825, 645, 11, 13.851163, 0.006000, search
4830, 647, 11, 13.856260, 0.006000, search
4835, 647, 11, 13.854714, 0.008000, remove
4840, 647, 11, 13.856260, 0.008000, insert
4845, 646, 11, 13.880805, 0.006000, search
4850, 646, 11, 13.880805, 0.009000, insert
4855, 647, 11, 13.891808, 0.006000, search
4860, 647, 11, 13.893354, 0.008000, remove
4865, 645, 11, 13.903876, 0.008000, remove
4870, 645, 11, 13.924031, 0.006000, search
4875, 644, 11, 13.927019, 0.009000, remove
4880, 646, 11, 13.930341, 0.005000, search
4885, 648, 11, 13.919753, 0.008000, insert
4890, 645, 11, 13.953488, 0.004000, search
4895, 646, 11, 13.950464, 0.008000, insert
4900, 649, 11, 13.933744, 0.009000, insert
4905, 649, 11, 13.933744, 0.008000, insert
4910, 648, 11, 13.938272, 0.006000, insert
4915, 651, 11, 13.938556, 0.005000, search
4920, 651, 11, 13.937020, 0.010000, insert
4925, 650, 11, 13.941538, 0.006000, remove
4930, 650, 11, 13.941538, 0.008000, insert
4935, 653, 11, 13.934150, 0.006000, insert
4940, 648, 11, 13.956790, 0.005000, remove
4945, 646, 11, 13.982972, 0.004000, search
4950, 647, 11, 13.978362, 0.005000, insert
4955, 647, 11, 13.995363, 0.006000, search
4960, 646, 11, 14.000000, 0.008000, remove
4965, 642, 11, 14.035826, 0.006000, search
4970, 642, 11, 14.052960, 0.005000, search
4975, 644, 11, 14.041925, 0.009000, insert
4980, 645, 11, 14.052713, 0.006000, search
4985, 644, 11, 14.055901, 0.009000, remove
4990, 644, 11, 14.055901, 0.008000, insert
4995, 642, 11, 14.085670, 0.006000, search
5000, 641, 11, 14.088924, 0.009000, remove
5005, 640, 11, 14.093750, 0.008000, remove
5010, 644, 11, 14.069876, 0.009000, insert
5015, 646, 11, 14.057276, 0.009000, remove
5020, 646, 11, 14.072755, 0.006000, search
5025, 649, 11, 14.055470, 0.009000, insert
5030, 650, 11, 14.052308, 0.009000, insert
5035, 651, 11, 14.047619, 0.008000, remove
5040, 650, 11, 14.056923, 0.008000, remove
5045, 652, 11, 14.047546, 0.009000, insert
5050, 653, 11, 14.056662, 0.007000, search
5055, 652, 11, 14.062883, 0.009000, insert
5060, 653, 11, 14.073507, 0.006000, search
5065, 652, 11, 14.093558, 0.007000, search
5070, 651, 11, 14.102919, 0.009000, remove
5075, 649, 11, 14.112481, 0.007000, remove
5080, 649, 11, 14.110940, 0.008000, remove
5085, 653, 11, 14.088821, 0.010000, insert
5090, 651, 11, 14.116743, 0.007000, search
5095, 648, 11, 14.149691, 0.007000, search
5100, 652, 11, 14.127301, 0.009000, insert
5105, 653, 11, 14.122511, 0.011000, insert
5110, 653, 11, 14.124043, 0.009000, remove
5115, 656, 11, 14.109756, 0.010000, insert
5120, 655, 11, 14.116031, 0.009000, remove
5125, 653, 11, 14.143951, 0.007000, search
5130, 651, 11, 14.170507, 0.007000, search
5135, 651, 11, 14.184332, 0.006000, search
5140, 649, 11, 14.195686, 0.007000, remove
5145, 646, 11, 14.230650, 0.004000, search
5150, 643, 11, 14.261275, 0.007000, search
5155, 642, 11, 14.281931, 0.005000, search
5160, 639, 11, 14.298905, 0.006000, remove
5165, 636, 11, 14.330189, 0.004000, search
5170, 636, 11, 14.328616, 0.006000, remove
5175, 635, 11, 14.330709, 0.006000, remove
5180, 637, 11, 14.334380, 0.004000, search
5185, 639, 11, 14.319249, 0.006000, remove
5190, 637, 11, 14.332810, 0.006000, insert
5195, 637, 11, 14.331240, 0.007000, insert
5200, 636, 11, 14.353774, 0.004000, search
5205, 634, 11, 14.369085, 0.006000, remove
5210, 632, 11, 14.397152, 0.004000, search
5215, 630, 11, 14.407937, 0.006000, remove
5220, 629, 11, 14.414944, 0.006000, remove
5225, 631, 11, 14.402536, 0.007000, insert
5230, 632, 11, 14.412975, 0.004000, search
5235, 632, 11, 14.428797, 0.004000, search
5240, 630, 11, 14.441270, 0.007000, insert
5245, 629, 11, 14.446741, 0.007000, remove
5250, 627, 11, 14.480064, 0.005000, search
5255, 629, 11, 14.467409, 0.007000, insert
5260, 627, 11, 14.481659, 0.006000, remove
5265, 628, 11, 14.479299, 0.007000, insert
5270, 630, 11, 14.465079, 0.005000, remove
5275, 632, 11, 14.450949, 0.006000, remove
5280, 629, 11, 14.468998, 0.006000, remove
5285, 626, 11, 14.487220, 0.006000, remove
5290, 625, 11, 14.510400, 0.004000, search
5295, 627, 11, 14.496013, 0.005000, remove
5300, 627, 11, 14.496013, 0.006000, insert
5305, 627, 11, 14.511962, 0.005000, search
5310, 623, 11, 14.536116, 0.006000, remove
5315, 626, 11, 14.533546, 0.004000, search
5320, 628, 11, 14.525478, 0.007000, insert
5325, 627, 11, 14.534290, 0.006000, remove
5330, 627, 11, 14.551834, 0.004000, search
5335, 624, 11, 14.570513, 0.006000, remove
5340, 626, 11, 14.559105, 0.006000, insert
5345, 621, 11, 14.608696, 0.004000, search
5350, 621, 11, 14.626409, 0.004000, search
5355, 620, 11, 14.650000, 0.004000, search
5360, 621, 11, 14.658615, 0.004000, search
5365, 619, 11, 14.688207, 0.007000, search
5370, 620, 11, 14.682258, 0.011000, insert
5375, 620, 11, 14.698387, 0.007000, search
5380, 619, 11, 14.715670, 0.007000, search
5385, 623, 11, 14.688604, 0.010000, insert
5390, 624, 11, 14.700321, 0.005000, search
5395, 621, 11, 14.721417, 0.006000, remove
5400, 619, 11, 14.731826, 0.006000, insert
5405, 618, 11, 14.742718, 0.009000, remove
5410, 615, 11, 14.760976, 0.006000, remove
5415, 613, 11, 14.773246, 0.010000, insert
5420, 615, 11, 14.756098, 0.009000, insert
5425, 612, 11, 14.794118, 0.007000, search
5430, 612, 11, 14.812092, 0.006000, search
5435, 613, 11, 14.823817, 0.005000, search
5440, 611, 11, 14.852700, 0.004000, search
5445, 611, 11, 14.855974, 0.006000, remove
5450, 612, 11, 14.852941, 0.009000, insert
5455, 611, 11, 14.878887, 0.006000, search
5460, 612, 11, 14.872549, 0.009000, insert
5465, 612, 11, 14.866013, 0.009000, insert
5470, 611, 11, 14.875614, 0.010000, insert
5475, 609, 11, 14.909688, 0.007000, search
5480, 608, 11, 14.916118, 0.009000, remove
5485, 603, 11, 14.950249, 0.009000, remove
5490, 602, 11, 14.960133, 0.010000, insert
5495, 603, 11, 14.970149, 0.007000, search
5500, 603, 11, 14.971808, 0.009000, insert
5505, 606, 11, 14.952145, 0.008000, remove
5510, 608, 11, 14.957237, 0.006000, search
5515, 607, 11, 14.963756, 0.009000, remove
5520, 608, 11, 14.958882, 0.009000, remove
5525, 611, 11, 14.936170, 0.011000, insert
5530, 610, 11, 14.944262, 0.009000, remove
5535, 612, 11, 14.929739, 0.009000, remove
5540, 612, 11, 14.946078, 0.006000, search
5545, 612, 11, 14.946078, 0.010000, remove
5550, 609, 11, 14.968801, 0.010000, remove
5555, 607, 11, 14.983526, 0.009000, remove
5560, 605, 11, 14.998347, 0.009000, remove
5565, 603, 11, 15.013267, 0.008000, remove
5570, 606, 11, 15.016502, 0.006000, search
5575, 608, 11, 15.003289, 0.009000, remove
5580, 605, 11, 15.042975, 0.006000, search
5585, 601, 11, 15.091514, 0.007000, search
5590, 598, 11, 15.132107, 0.007000, search
5595, 597, 11, 15.142379, 0.010000, remove
5600, 597, 11, 15.140704, 0.009000, remove
5605, 596, 11, 15.149329, 0.010000, insert
5610, 593, 11, 15.195616, 0.007000, search
5615, 589, 11, 15.222411, 0.007000, remove
5620, 586, 11, 15.262799, 0.005000, search
5625, 587, 11, 15.250426, 0.006000, insert
5630, 588, 11, 15.253401, 0.007000, search
5635, 588, 11, 15.251701, 0.010000, remove
5640, 590, 11, 15.240678, 0.010000, insert
5645, 589, 11, 15.263158, 0.007000, search
5650, 592, 11, 15.238176, 0.010000, insert
5655, 592, 11, 15.241554, 0.010000, remove
5660, 591, 11, 15.270728, 0.007000, search
5665, 590, 11, 15.294915, 0.007000, search
5670, 590, 11, 15.313559, 0.006000, search
5675, 590, 11, 15.315254, 0.010000, remove
5680, 590, 11, 15.316949, 0.011000, insert
5685, 591, 11, 15.307953, 0.010000, insert
5690, 591, 11, 15.326565, 0.007000, search
5695, 591, 11, 15.329949, 0.012000, insert
5700, 591, 11, 15.329949, 0.010000, remove
5705, 591, 11, 15.346870, 0.006000, search
5710, 593, 11, 15.330523, 0.008000, insert
5715, 593, 11, 15.335582, 0.009000, remove
5720, 593, 11, 15.354132, 0.007000, search
5725, 591, 11, 15.372250, 0.010000, insert
5730, 590, 11, 15.381356, 0.009000, remove
5735, 592, 11, 15.366554, 0.011000, insert
5740, 592, 11, 15.369932, 0.011000, insert
5745, 594, 11, 15.353535, 0.011000, insert
5750, 593, 11, 15.362563, 0.009000, remove
5755, 592, 11, 15.366554, 0.011000, remove
5760, 592, 11, 15.364865, 0.010000, remove
5765, 591, 11, 15.390863, 0.007000, search
5770, 589, 11, 15.407470, 0.010000, remove
5775, 588, 11, 15.413265, 0.011000, remove
5780, 590, 11, 15.398305, 0.011000, insert
5785, 590, 11, 15.418644, 0.007000, search
5790, 591, 11, 15.409475, 0.011000, insert
5795, 591, 11, 15.409475, 0.006000, remove
5800, 591, 11, 15.426396, 0.008000, search
5805, 590, 11, 15.455932, 0.008000, search
5810, 594, 11, 15.422559, 0.011000, insert
5815, 594, 11, 15.424242, 0.010000, remove
5820, 592, 11, 15.434122, 0.009000, remove
5825, 589, 11, 15.458404, 0.011000, insert
5830, 592, 11, 15.435811, 0.010000, insert
5835, 592, 11, 15.437500, 0.007000, remove
5840, 593, 11, 15.428331, 0.011000, insert
5845, 592, 11, 15.435811, 0.010000, insert
5850, 591, 11, 15.441624, 0.009000, remove
5855, 592, 11, 15.429054, 0.010000, remove
5860, 592, 11, 15.445946, 0.007000, search
5865, 593, 11, 15.456998, 0.007000, search
5870, 592, 11, 15.481419, 0.007000, search
5875, 591, 11, 15.489002, 0.010000, remove
5880, 590, 11, 15.494915, 0.010000, remove
5885, 592, 11, 15.479730, 0.012000, insert
5890, 591, 11, 15.507614, 0.007000, search
5895, 594, 11, 15.486532, 0.011000, insert
5900, 593, 11, 15.495784, 0.010000, remove
5905, 595, 11, 15.478992, 0.010000, remove
5910, 593, 11, 15.495784, 0.011000, remove
